death_rate,cancer_rate,income,population,poverty,white,black,asian,married,birth
138.70 ,380.50 ,82.00 ,"11,065.00 ",4.60 ,96.90 ,0.36 ,0.77 ,78.10 ,6.10 
166.40 ,347.20 ,56.00 ,"2,311.00 ",10.30 ,96.90 ,0.10 ,0.00 ,70.80 ,8.00 
130.90 ,417.30 ,62.00 ,"1,107,314.00 ",11.90 ,82.30 ,1.68 ,3.70 ,54.80 ,6.63 
123.90 ,261.10 ,40.00 ,"15,772.00 ",29.20 ,49.60 ,0.20 ,0.74 ,54.10 ,4.94 
156.70 ,383.80 ,44.00 ,"28,778.00 ",17.10 ,89.80 ,0.80 ,0.80 ,67.20 ,5.60 
154.20 ,417.40 ,48.00 ,"20,984.00 ",12.10 ,95.30 ,0.40 ,0.20 ,62.80 ,9.90 
123.60 ,432.70 ,92.00 ,"39,633.00 ",6.80 ,94.90 ,0.53 ,2.00 ,63.80 ,4.10 
146.70 ,489.90 ,64.00 ,"62,952.00 ",8.10 ,91.70 ,0.61 ,0.90 ,64.90 ,6.92 
133.20 ,365.50 ,65.00 ,"37,928.00 ",9.60 ,87.80 ,0.60 ,0.45 ,60.50 ,9.70 
120.40 ,394.90 ,60.00 ,"575,205.00 ",12.60 ,91.90 ,0.60 ,1.50 ,71.10 ,8.60 
114.50 ,432.50 ,65.00 ,"29,161.00 ",7.10 ,96.40 ,0.06 ,1.40 ,64.70 ,3.60 
124.80 ,408.40 ,50.00 ,"155,602.00 ",12.90 ,92.00 ,0.60 ,0.60 ,63.40 ,6.60 
129.30 ,366.90 ,42.00 ,"2,692.00 ",14.10 ,96.40 ,0.70 ,0.70 ,66.40 ,11.10 
134.20 ,417.90 ,59.00 ,"243,645.00 ",12.30 ,88.20 ,1.10 ,1.20 ,56.80 ,7.60 
173.30 ,436.90 ,59.00 ,"37,035.00 ",9.50 ,94.90 ,0.96 ,1.88 ,53.40 ,4.70 
176.10 ,488.00 ,44.00 ,"36,317.00 ",14.40 ,96.40 ,0.50 ,0.49 ,49.10 ,3.90 
184.30 ,476.20 ,45.00 ,"30,780.00 ",13.90 ,96.50 ,0.60 ,0.70 ,48.90 ,3.31 
159.00 ,463.70 ,61.00 ,"161,382.00 ",11.00 ,91.58 ,2.40 ,3.20 ,46.90 ,4.20 
171.30 ,492.70 ,35.00 ,"6,163.00 ",19.60 ,96.70 ,0.60 ,0.39 ,49.80 ,4.94 
187.80 ,450.40 ,59.00 ,"48,799.00 ",9.10 ,95.50 ,0.40 ,0.30 ,53.50 ,4.60 
206.10 ,548.50 ,60.00 ,"6,861.00 ",9.10 ,94.90 ,0.00 ,0.40 ,58.00 ,4.00 
173.70 ,461.60 ,49.00 ,"25,235.00 ",12.60 ,95.90 ,0.80 ,0.51 ,47.80 ,3.90 
175.50 ,479.70 ,53.00 ,"28,899.00 ",12.80 ,96.60 ,0.50 ,0.50 ,52.00 ,4.70 
172.00 ,438.80 ,42.00 ,"27,100.00 ",16.20 ,96.60 ,0.50 ,0.50 ,49.30 ,4.70 
178.80 ,476.00 ,44.00 ,"59,736.00 ",13.50 ,96.90 ,0.60 ,0.70 ,47.90 ,4.10 
165.80 ,467.30 ,58.00 ,"58,612.00 ",11.00 ,96.10 ,0.90 ,0.80 ,48.40 ,2.90 
183.70 ,463.30 ,49.00 ,"43,386.00 ",12.90 ,94.90 ,0.93 ,1.10 ,47.10 ,3.50 
160.40 ,461.90 ,51.00 ,"55,737.00 ",12.10 ,95.90 ,0.67 ,0.90 ,49.80 ,4.80 
216.20 ,479.40 ,38.00 ,"32,973.00 ",19.40 ,68.00 ,28.70 ,0.10 ,47.50 ,4.30 
143.80 ,372.90 ,67.00 ,"105,703.00 ",9.10 ,81.50 ,9.40 ,4.40 ,52.90 ,5.00 
189.50 ,401.80 ,45.00 ,"15,677.00 ",15.80 ,92.80 ,5.30 ,0.20 ,51.40 ,8.10 
216.50 ,522.50 ,51.00 ,"12,903.00 ",12.90 ,73.30 ,24.30 ,0.10 ,61.60 ,6.60 
183.90 ,427.40 ,43.00 ,"31,914.00 ",13.70 ,76.80 ,18.40 ,0.70 ,51.00 ,5.28 
178.90 ,432.60 ,44.00 ,"15,414.00 ",15.10 ,77.50 ,20.30 ,0.11 ,54.80 ,4.40 
136.50 ,369.70 ,107.00 ,"229,164.00 ",8.50 ,72.10 ,8.50 ,9.90 ,37.60 ,5.30 
167.10 ,408.90 ,57.00 ,"74,314.00 ",9.80 ,93.10 ,4.05 ,0.60 ,59.30 ,5.59 
173.00 ,419.30 ,43.00 ,"4,470.00 ",11.50 ,94.00 ,3.40 ,0.00 ,47.30 ,8.00 
220.50 ,472.20 ,42.00 ,"6,561.00 ",14.10 ,94.20 ,5.00 ,0.00 ,53.60 ,5.20 
148.70 ,401.60 ,63.00 ,"33,347.00 ",7.80 ,94.00 ,3.50 ,0.20 ,63.80 ,3.60 
165.30 ,463.40 ,37.00 ,"16,698.00 ",21.90 ,41.90 ,55.80 ,0.40 ,43.10 ,4.70 
175.80 ,325.80 ,32.00 ,"22,776.00 ",23.20 ,95.60 ,2.70 ,0.50 ,51.50 ,6.46 
191.80 ,390.10 ,38.00 ,"17,032.00 ",22.80 ,61.50 ,34.50 ,0.52 ,50.70 ,3.64 
160.10 ,384.70 ,46.00 ,"55,086.00 ",14.50 ,81.80 ,14.00 ,0.80 ,54.10 ,4.70 
201.80 ,503.80 ,56.00 ,"29,984.00 ",11.00 ,66.10 ,29.30 ,0.80 ,51.60 ,4.40 
172.50 ,390.60 ,38.00 ,"29,724.00 ",17.00 ,97.80 ,0.90 ,0.20 ,53.30 ,5.70 
214.20 ,492.60 ,49.00 ,"7,040.00 ",13.10 ,42.00 ,48.20 ,0.30 ,45.20 ,4.80 
182.20 ,434.40 ,36.00 ,"12,201.00 ",20.70 ,67.00 ,31.50 ,0.10 ,46.20 ,2.90 
165.00 ,497.00 ,72.00 ,"335,687.00 ",8.30 ,68.70 ,22.70 ,3.40 ,55.40 ,4.80 
197.40 ,417.90 ,70.00 ,"14,363.00 ",8.20 ,88.70 ,5.48 ,0.97 ,50.20 ,6.70 
169.40 ,389.70 ,46.00 ,"5,211.00 ",12.40 ,96.00 ,0.20 ,0.40 ,50.80 ,6.78 
187.10 ,421.60 ,62.00 ,"49,432.00 ",11.00 ,77.30 ,14.40 ,1.40 ,58.10 ,4.00 
179.20 ,436.40 ,41.00 ,"9,719.00 ",19.00 ,63.00 ,33.10 ,0.00 ,44.60 ,7.30 
218.90 ,356.40 ,32.00 ,"15,115.00 ",21.30 ,98.40 ,0.90 ,0.10 ,53.70 ,6.49 
185.40 ,414.50 ,52.00 ,"27,852.00 ",12.10 ,64.50 ,33.00 ,0.40 ,49.80 ,5.70 
183.40 ,433.50 ,48.00 ,"11,130.00 ",14.50 ,55.70 ,41.00 ,0.00 ,46.20 ,1.97 
126.90 ,381.80 ,110.00 ,"1,142,234.00 ",6.70 ,62.90 ,9.40 ,18.40 ,58.30 ,5.30 
162.90 ,369.40 ,89.00 ,"68,782.00 ",7.40 ,87.30 ,7.40 ,1.30 ,62.40 ,5.10 
138.00 ,372.40 ,43.00 ,"15,651.00 ",14.10 ,96.00 ,2.50 ,0.00 ,59.10 ,4.30 
176.50 ,435.30 ,64.00 ,"26,235.00 ",7.90 ,80.40 ,14.40 ,0.70 ,60.20 ,5.30 
162.00 ,422.80 ,47.00 ,"56,264.00 ",16.30 ,89.10 ,8.50 ,0.27 ,57.70 ,6.00 
185.30 ,456.60 ,65.00 ,"83,199.00 ",7.70 ,91.20 ,4.40 ,1.40 ,60.10 ,5.18 
189.40 ,403.80 ,45.00 ,"16,708.00 ",13.50 ,96.10 ,1.56 ,0.72 ,48.40 ,8.30 
200.40 ,491.80 ,58.00 ,"37,143.00 ",9.70 ,87.70 ,8.27 ,0.51 ,58.10 ,4.30 
153.40 ,486.90 ,86.00 ,"22,253.00 ",7.50 ,78.80 ,17.80 ,1.30 ,67.70 ,2.80 
196.00 ,355.30 ,31.00 ,"16,012.00 ",19.90 ,95.00 ,2.70 ,0.10 ,49.20 ,6.10 
156.50 ,404.00 ,61.00 ,"19,162.00 ",9.60 ,88.40 ,6.60 ,1.20 ,58.60 ,3.50 
174.70 ,492.20 ,36.00 ,"11,885.00 ",25.10 ,39.50 ,58.00 ,0.17 ,47.70 ,1.89 
178.30 ,412.70 ,39.00 ,"35,125.00 ",18.00 ,60.50 ,36.90 ,0.60 ,46.80 ,5.50 
163.70 ,496.60 ,81.00 ,"103,227.00 ",6.10 ,86.40 ,9.30 ,1.50 ,61.90 ,4.10 
169.10 ,444.70 ,62.00 ,"325,155.00 ",11.00 ,58.60 ,29.60 ,7.37 ,44.90 ,5.20 
147.70 ,409.30 ,44.00 ,"150,965.00 ",24.90 ,68.40 ,6.20 ,3.70 ,50.90 ,6.60 
190.60 ,460.10 ,36.00 ,"64,591.00 ",24.30 ,79.60 ,2.20 ,1.30 ,40.40 ,6.70 
169.90 ,365.70 ,49.00 ,"31,345.00 ",19.40 ,74.90 ,8.50 ,1.51 ,51.50 ,7.50 
148.40 ,405.50 ,55.00 ,"10,170,292.00 ",18.70 ,53.30 ,8.30 ,14.10 ,44.60 ,4.70 
147.50 ,420.30 ,43.00 ,"154,998.00 ",22.30 ,81.70 ,3.50 ,2.10 ,56.10 ,6.97 
135.20 ,475.00 ,94.00 ,"261,221.00 ",8.80 ,79.30 ,2.50 ,5.68 ,50.00 ,5.45 
147.60 ,396.80 ,47.00 ,"17,531.00 ",16.20 ,87.60 ,1.10 ,1.30 ,55.50 ,9.60 
167.50 ,452.20 ,42.00 ,"87,649.00 ",18.80 ,82.80 ,0.70 ,1.94 ,43.20 ,5.40 
162.90 ,415.90 ,43.00 ,"268,455.00 ",24.80 ,61.20 ,3.42 ,7.50 ,50.90 ,6.39 
160.80 ,408.60 ,39.00 ,"8,965.00 ",20.20 ,90.20 ,0.50 ,1.10 ,51.00 ,8.30 
102.10 ,320.80 ,59.00 ,"13,909.00 ",11.30 ,84.10 ,0.60 ,1.10 ,47.20 ,1.99 
192.70 ,477.50 ,34.00 ,"26,489.00 ",25.40 ,47.40 ,46.80 ,0.90 ,43.30 ,6.30 
195.60 ,391.80 ,34.00 ,"13,963.00 ",21.20 ,71.50 ,23.50 ,1.82 ,46.80 ,8.30 
140.80 ,413.60 ,57.00 ,"433,898.00 ",17.00 ,73.30 ,2.79 ,6.10 ,51.70 ,5.92 
170.20 ,488.90 ,71.00 ,"142,456.00 ",9.00 ,74.10 ,2.10 ,7.70 ,53.10 ,4.90 
144.90 ,423.90 ,57.00 ,"98,877.00 ",11.40 ,92.40 ,0.50 ,1.40 ,51.90 ,4.10 
143.80 ,418.60 ,76.00 ,"3,169,776.00 ",12.90 ,63.20 ,1.66 ,18.90 ,54.60 ,4.80 
153.40 ,460.50 ,75.00 ,"375,391.00 ",8.30 ,83.64 ,1.42 ,6.68 ,56.70 ,4.40 
167.20 ,420.30 ,47.00 ,"18,409.00 ",14.00 ,90.12 ,0.70 ,0.90 ,49.00 ,4.10 
154.60 ,414.50 ,56.00 ,"2,361,026.00 ",17.10 ,64.60 ,6.27 ,6.20 ,53.80 ,5.50 
168.90 ,452.00 ,55.00 ,"1,501,335.00 ",18.10 ,59.60 ,10.00 ,15.00 ,44.80 ,5.40 
150.40 ,433.00 ,68.00 ,"58,792.00 ",14.10 ,84.50 ,0.80 ,2.70 ,59.60 ,6.54 
168.00 ,423.10 ,51.00 ,"2,128,133.00 ",20.40 ,62.15 ,8.50 ,6.70 ,51.30 ,6.01 
187.90 ,426.30 ,39.00 ,"82,005.00 ",17.20 ,95.70 ,1.20 ,0.60 ,54.85 ,3.90 
157.10 ,434.90 ,66.00 ,"3,299,521.00 ",14.70 ,70.90 ,5.07 ,11.50 ,49.60 ,5.00 
145.10 ,428.90 ,83.00 ,"864,816.00 ",12.10 ,48.70 ,5.60 ,33.80 ,33.90 ,3.67 
168.90 ,432.10 ,51.00 ,"726,106.00 ",20.70 ,57.00 ,7.09 ,14.80 ,51.90 ,6.15 
149.40 ,443.70 ,61.00 ,"281,401.00 ",14.50 ,85.00 ,2.10 ,3.66 ,50.40 ,4.10 
140.00 ,447.00 ,100.00 ,"765,135.00 ",7.50 ,55.00 ,2.60 ,26.60 ,53.70 ,5.02 
142.30 ,433.00 ,62.00 ,"444,769.00 ",17.40 ,74.30 ,2.00 ,5.20 ,48.70 ,4.60 
135.00 ,420.00 ,97.00 ,"1,918,044.00 ",8.50 ,48.30 ,2.60 ,33.80 ,56.30 ,5.50 
145.40 ,450.40 ,64.00 ,"274,146.00 ",16.10 ,80.50 ,0.94 ,4.40 ,48.00 ,4.54 
192.00 ,478.80 ,43.00 ,"179,533.00 ",14.70 ,86.80 ,1.00 ,2.60 ,48.00 ,4.00 
158.00 ,312.80 ,47.00 ,"2,967.00 ",13.80 ,96.40 ,0.10 ,0.03 ,51.90 ,2.10 
189.10 ,459.60 ,41.00 ,"49,565.00 ",22.40 ,74.70 ,19.60 ,1.20 ,48.50 ,4.91 
192.60 ,430.40 ,38.00 ,"43,554.00 ",21.10 ,85.90 ,1.40 ,1.60 ,48.00 ,4.70 
176.70 ,472.30 ,67.00 ,"436,092.00 ",12.30 ,53.80 ,13.90 ,15.10 ,50.10 ,5.20 
163.10 ,463.40 ,66.00 ,"502,146.00 ",11.30 ,77.30 ,1.60 ,3.89 ,47.00 ,5.10 
164.90 ,433.40 ,50.00 ,"538,388.00 ",18.10 ,75.30 ,2.72 ,5.40 ,51.10 ,6.00 
155.10 ,395.80 ,51.00 ,"96,463.00 ",15.20 ,69.60 ,2.20 ,14.70 ,53.30 ,6.70 
174.00 ,473.20 ,40.00 ,"63,308.00 ",18.20 ,86.40 ,0.50 ,1.30 ,50.80 ,4.10 
189.40 ,455.50 ,34.00 ,"13,069.00 ",19.90 ,85.30 ,1.13 ,1.50 ,48.10 ,1.50 
155.20 ,391.50 ,42.00 ,"459,863.00 ",28.10 ,80.90 ,1.70 ,3.40 ,52.40 ,6.80 
159.90 ,490.80 ,49.00 ,"53,709.00 ",14.30 ,88.10 ,1.80 ,1.40 ,50.60 ,3.96 
146.10 ,432.70 ,74.00 ,"850,536.00 ",11.50 ,78.80 ,1.79 ,7.08 ,55.70 ,5.30 
217.40 ,503.70 ,26.00 ,"41,131.00 ",35.20 ,28.70 ,69.20 ,0.34 ,31.00 ,8.43 
158.90 ,428.20 ,54.00 ,"213,016.00 ",19.50 ,66.10 ,2.60 ,13.70 ,46.40 ,4.10 
182.80 ,444.60 ,41.00 ,"74,492.00 ",21.60 ,70.09 ,3.30 ,7.19 ,50.50 ,8.00 
162.40 ,420.80 ,59.00 ,"491,337.00 ",12.90 ,82.80 ,3.20 ,3.81 ,50.70 ,6.30 
165.70 ,416.80 ,38.00 ,"16,496.00 ",22.50 ,87.00 ,1.90 ,1.80 ,45.70 ,4.90 
140.10 ,429.50 ,65.00 ,"631,096.00 ",11.20 ,73.10 ,10.20 ,5.37 ,49.10 ,5.80 
105.20 ,389.40 ,44.00 ,"12,352.00 ",14.70 ,87.40 ,0.90 ,0.70 ,56.40 ,4.10 
188.60 ,369.70 ,36.00 ,"3,615.00 ",20.00 ,95.80 ,1.20 ,0.10 ,52.80 ,5.00 
176.20 ,322.40 ,35.00 ,"5,830.00 ",32.30 ,83.80 ,9.20 ,0.70 ,53.10 ,12.50 
124.10 ,409.90 ,71.00 ,"319,372.00 ",13.30 ,88.40 ,0.90 ,4.30 ,47.60 ,4.20 
158.40 ,417.30 ,85.00 ,"65,065.00 ",4.00 ,86.70 ,1.00 ,6.00 ,57.20 ,5.10 
170.60 ,399.40 ,36.00 ,"71,130.00 ",24.00 ,86.42 ,1.82 ,0.31 ,55.40 ,6.41 
140.80 ,392.20 ,48.00 ,"18,658.00 ",12.40 ,93.90 ,2.00 ,0.30 ,52.90 ,4.89 
124.50 ,373.70 ,52.00 ,"1,829.00 ",13.40 ,96.30 ,0.30 ,1.50 ,52.40 ,5.30 
139.40 ,416.90 ,69.00 ,"9,303.00 ",8.50 ,94.00 ,1.31 ,0.63 ,51.80 ,3.60 
138.10 ,326.60 ,33.00 ,"8,130.00 ",22.90 ,91.66 ,0.10 ,0.20 ,54.90 ,7.30 
116.00 ,307.30 ,27.00 ,"3,584.00 ",28.50 ,93.00 ,0.00 ,0.78 ,44.80 ,7.50 
110.70 ,389.10 ,32.00 ,"5,562.00 ",40.50 ,84.00 ,5.30 ,0.40 ,47.20 ,10.30 
160.80 ,439.80 ,48.00 ,"4,445.00 ",14.90 ,94.00 ,3.10 ,0.00 ,58.20 ,5.90 
163.50 ,396.20 ,45.00 ,"29,979.00 ",15.60 ,94.90 ,1.00 ,0.70 ,53.20 ,8.00 
163.70 ,439.20 ,54.00 ,"682,545.00 ",15.90 ,76.10 ,9.70 ,3.56 ,33.80 ,5.50 
122.20 ,234.00 ,44.00 ,"1,978.00 ",15.40 ,96.20 ,0.00 ,0.00 ,50.60 ,2.10 
193.80 ,482.40 ,54.00 ,"81,468.00 ",14.40 ,75.52 ,21.20 ,0.50 ,54.30 ,5.80 
128.40 ,424.00 ,107.00 ,"322,387.00 ",3.70 ,90.50 ,1.10 ,4.06 ,66.70 ,4.96 
80.80 ,347.10 ,76.00 ,"53,605.00 ",7.80 ,88.50 ,0.70 ,1.00 ,54.30 ,4.86 
148.30 ,410.80 ,83.00 ,"24,735.00 ",5.90 ,95.30 ,0.50 ,0.84 ,68.20 ,3.30 
148.50 ,451.00 ,59.00 ,"674,471.00 ",12.20 ,80.30 ,6.00 ,2.70 ,53.10 ,6.19 
166.20 ,454.30 ,41.00 ,"46,692.00 ",19.10 ,88.00 ,5.20 ,0.69 ,51.80 ,5.40 
126.40 ,379.60 ,62.00 ,"58,095.00 ",10.20 ,88.10 ,0.90 ,0.70 ,58.70 ,4.50 
129.80 ,400.20 ,64.00 ,"5,828.00 ",7.90 ,92.10 ,0.50 ,0.14 ,47.80 ,3.80 
123.20 ,310.50 ,59.00 ,"14,615.00 ",10.40 ,91.70 ,1.41 ,1.90 ,55.50 ,1.30 
102.60 ,283.50 ,48.00 ,"16,067.00 ",14.90 ,95.70 ,0.70 ,0.63 ,42.20 ,6.50 
151.50 ,454.70 ,32.00 ,"6,492.00 ",22.00 ,86.30 ,0.70 ,0.20 ,42.30 ,3.91 
141.70 ,436.70 ,70.00 ,"565,524.00 ",8.30 ,90.80 ,1.10 ,2.60 ,50.70 ,4.47 
200.90 ,373.80 ,42.00 ,"1,423.00 ",13.50 ,93.80 ,0.82 ,0.10 ,54.90 ,3.10 
161.00 ,389.80 ,46.00 ,"7,758.00 ",14.90 ,92.20 ,4.20 ,0.30 ,51.70 ,13.20 
152.50 ,357.50 ,46.00 ,"7,485.00 ",16.00 ,87.10 ,0.10 ,0.70 ,49.30 ,4.10 
129.30 ,415.50 ,60.00 ,"54,688.00 ",10.70 ,88.60 ,0.38 ,0.72 ,49.70 ,5.20 
134.10 ,395.30 ,57.00 ,"333,577.00 ",12.80 ,91.10 ,0.90 ,2.00 ,50.50 ,4.70 
162.20 ,372.00 ,39.00 ,"14,058.00 ",17.40 ,82.70 ,1.80 ,0.70 ,50.60 ,3.90 
147.40 ,372.90 ,41.00 ,"5,557.00 ",18.30 ,84.50 ,11.20 ,0.10 ,51.30 ,5.20 
150.70 ,400.50 ,45.00 ,"22,036.00 ",17.70 ,91.30 ,1.45 ,2.10 ,49.20 ,2.70 
153.90 ,414.80 ,50.00 ,"148,513.00 ",15.40 ,92.80 ,0.70 ,0.60 ,49.50 ,7.27 
201.00 ,472.90 ,39.00 ,"103,057.00 ",19.00 ,81.30 ,15.44 ,0.70 ,50.30 ,4.29 
164.10 ,403.90 ,56.00 ,"12,937.00 ",11.20 ,93.10 ,0.50 ,0.90 ,51.40 ,6.80 
147.90 ,435.90 ,44.00 ,"26,168.00 ",16.30 ,83.00 ,0.40 ,0.25 ,49.40 ,4.00 
151.40 ,382.10 ,46.00 ,"40,946.00 ",15.50 ,92.60 ,0.60 ,0.44 ,54.40 ,3.80 
162.00 ,408.00 ,47.00 ,"28,360.00 ",13.40 ,90.00 ,2.60 ,0.40 ,53.60 ,5.30 
150.90 ,400.00 ,33.00 ,"18,343.00 ",26.00 ,90.70 ,0.30 ,0.90 ,49.70 ,4.30 
106.10 ,307.10 ,57.00 ,"4,691.00 ",9.60 ,97.70 ,0.00 ,0.80 ,56.90 ,2.30 
137.90 ,402.10 ,58.00 ,"16,510.00 ",9.40 ,95.90 ,0.00 ,0.96 ,53.90 ,4.10 
136.00 ,414.30 ,47.00 ,"4,349.00 ",11.50 ,95.10 ,0.20 ,0.82 ,58.40 ,10.90 
59.70 ,318.50 ,73.00 ,"17,787.00 ",7.00 ,94.40 ,1.50 ,1.40 ,35.70 ,5.20 
173.90 ,496.20 ,57.00 ,"556,772.00 ",12.40 ,87.14 ,3.70 ,2.07 ,46.70 ,4.60 
160.00 ,497.30 ,61.00 ,"17,299.00 ",9.00 ,92.60 ,3.30 ,0.80 ,53.40 ,3.23 
161.50 ,507.10 ,70.00 ,"776,043.00 ",10.70 ,79.80 ,3.90 ,3.45 ,48.50 ,4.80 
153.90 ,413.90 ,53.00 ,"70,601.00 ",12.00 ,93.90 ,1.30 ,1.60 ,44.80 ,3.46 
180.00 ,442.90 ,49.00 ,"470,690.00 ",17.70 ,78.64 ,8.70 ,2.10 ,41.90 ,4.70 
164.40 ,415.40 ,57.00 ,"161,292.00 ",15.00 ,88.80 ,2.70 ,5.30 ,44.90 ,2.50 
159.60 ,473.10 ,84.00 ,"1,585,139.00 ",8.90 ,79.10 ,4.90 ,10.50 ,51.20 ,4.80 
146.90 ,572.80 ,82.00 ,"10,925.00 ",7.10 ,85.70 ,9.40 ,1.10 ,44.90 ,4.20 
160.90 ,494.70 ,90.00 ,"696,023.00 ",6.50 ,80.72 ,6.26 ,9.70 ,52.80 ,4.70 
176.00 ,517.70 ,74.00 ,"510,393.00 ",8.50 ,84.90 ,9.00 ,1.30 ,54.00 ,4.32 
178.60 ,488.60 ,54.00 ,"778,121.00 ",21.50 ,55.50 ,22.40 ,8.60 ,28.10 ,4.20 
171.50 ,470.30 ,65.00 ,"818,963.00 ",11.50 ,85.00 ,4.64 ,4.50 ,49.60 ,4.60 
177.00 ,408.20 ,36.00 ,"10,349.00 ",17.50 ,97.50 ,0.30 ,0.40 ,55.40 ,3.00 
154.20 ,419.30 ,45.00 ,"9,383.00 ",15.50 ,85.70 ,7.74 ,0.10 ,51.80 ,2.40 
166.70 ,387.20 ,54.00 ,"114,625.00 ",11.40 ,94.50 ,1.50 ,0.70 ,60.30 ,5.30 
179.30 ,537.30 ,38.00 ,"28,803.00 ",16.80 ,96.70 ,0.60 ,0.50 ,49.20 ,4.63 
167.70 ,422.10 ,45.00 ,"23,154.00 ",13.00 ,96.10 ,0.30 ,0.30 ,58.20 ,3.90 
202.30 ,467.30 ,36.00 ,"15,261.00 ",19.90 ,96.50 ,0.49 ,0.30 ,53.50 ,5.93 
182.50 ,395.40 ,41.00 ,"8,575.00 ",15.80 ,73.80 ,18.50 ,0.58 ,48.10 ,4.50 
155.70 ,312.70 ,57.00 ,"59,314.00 ",10.20 ,96.40 ,0.49 ,0.50 ,59.84 ,6.14 
182.30 ,448.20 ,46.00 ,"105,659.00 ",16.80 ,94.50 ,1.40 ,0.60 ,48.20 ,5.24 
179.00 ,472.80 ,48.00 ,"17,457.00 ",11.80 ,96.00 ,0.30 ,0.30 ,52.30 ,4.00 
179.00 ,479.80 ,44.00 ,"154,636.00 ",17.70 ,78.10 ,15.00 ,1.80 ,48.40 ,5.40 
170.70 ,376.60 ,46.00 ,"43,664.00 ",15.20 ,94.70 ,2.40 ,0.46 ,53.70 ,6.00 
187.70 ,428.10 ,45.00 ,"134,314.00 ",15.40 ,82.70 ,10.90 ,1.90 ,44.30 ,4.99 
181.60 ,335.00 ,48.00 ,"51,657.00 ",14.80 ,88.30 ,4.70 ,0.77 ,54.30 ,5.50 
167.70 ,483.40 ,47.00 ,"26,238.00 ",12.60 ,95.20 ,0.30 ,0.50 ,53.80 ,4.40 
184.50 ,451.30 ,41.00 ,"25,427.00 ",16.10 ,93.19 ,0.70 ,0.40 ,54.60 ,3.92 
169.70 ,441.80 ,51.00 ,"18,856.00 ",11.30 ,96.10 ,0.50 ,0.40 ,53.50 ,3.70 
157.00 ,424.10 ,58.00 ,"23,813.00 ",8.90 ,97.00 ,0.40 ,0.60 ,56.30 ,5.00 
195.80 ,451.50 ,39.00 ,"5,794.00 ",15.60 ,97.10 ,0.44 ,0.10 ,50.10 ,4.10 
173.00 ,441.20 ,47.00 ,"20,554.00 ",14.00 ,88.25 ,2.30 ,0.50 ,50.50 ,5.80 
164.00 ,446.10 ,56.00 ,"84,559.00 ",10.60 ,94.50 ,0.80 ,0.70 ,54.70 ,4.70 
174.00 ,434.30 ,45.00 ,"26,224.00 ",13.10 ,94.30 ,2.30 ,0.40 ,49.80 ,4.95 
188.10 ,470.40 ,53.00 ,"168,437.00 ",15.40 ,87.50 ,7.40 ,1.40 ,47.50 ,4.70 
126.70 ,422.00 ,56.00 ,"20,366.00 ",8.90 ,97.10 ,0.30 ,0.39 ,57.70 ,4.80 
160.00 ,457.20 ,49.00 ,"118,212.00 ",12.60 ,91.50 ,1.39 ,4.50 ,47.71 ,4.90 
166.00 ,423.20 ,52.00 ,"16,829.00 ",11.70 ,96.80 ,0.40 ,0.20 ,56.40 ,5.70 
165.90 ,448.80 ,40.00 ,"19,223.00 ",15.90 ,96.20 ,0.78 ,0.30 ,49.70 ,7.30 
184.40 ,498.70 ,48.00 ,"27,980.00 ",10.90 ,97.00 ,0.50 ,0.40 ,53.40 ,3.40 
165.90 ,440.10 ,48.00 ,"79,806.00 ",10.80 ,94.60 ,0.50 ,2.70 ,53.40 ,5.10 
153.90 ,478.10 ,54.00 ,"135,868.00 ",9.90 ,91.62 ,0.70 ,5.50 ,54.20 ,5.82 
182.80 ,466.30 ,43.00 ,"40,884.00 ",13.40 ,96.70 ,0.40 ,0.55 ,49.60 ,4.53 
217.80 ,471.90 ,43.00 ,"15,075.00 ",13.00 ,96.50 ,0.44 ,0.50 ,53.17 ,7.25 
228.80 ,478.40 ,36.00 ,"4,573.00 ",29.10 ,11.00 ,0.40 ,2.40 ,40.10 ,10.90 
189.90 ,494.30 ,42.00 ,"957,735.00 ",22.00 ,61.80 ,26.40 ,3.80 ,35.10 ,5.00 
179.80 ,459.20 ,52.00 ,"45,549.00 ",14.40 ,94.00 ,1.00 ,0.71 ,51.10 ,9.40 
184.30 ,483.90 ,52.00 ,"37,435.00 ",10.50 ,96.30 ,0.20 ,0.40 ,58.50 ,5.60 
185.30 ,514.40 ,49.00 ,"35,567.00 ",12.60 ,96.30 ,0.70 ,0.60 ,55.70 ,4.64 
153.40 ,464.90 ,59.00 ,"183,245.00 ",10.00 ,90.50 ,1.11 ,3.20 ,53.90 ,4.70 
161.90 ,484.10 ,77.00 ,"87,850.00 ",5.00 ,94.60 ,1.40 ,2.10 ,60.60 ,4.90 
163.10 ,387.60 ,53.00 ,"7,290.00 ",12.10 ,98.10 ,0.40 ,0.20 ,58.90 ,6.10 
149.80 ,278.50 ,68.00 ,"40,889.00 ",10.80 ,96.41 ,0.50 ,1.10 ,55.30 ,4.10 
168.10 ,321.40 ,52.00 ,"43,441.00 ",11.20 ,96.30 ,0.40 ,0.54 ,54.80 ,5.50 
155.10 ,414.50 ,52.00 ,"70,408.00 ",15.40 ,94.00 ,0.62 ,2.70 ,51.10 ,4.10 
170.10 ,451.20 ,42.00 ,"13,645.00 ",13.00 ,96.80 ,0.30 ,0.50 ,51.90 ,6.23 
