death_rate,cancer_rate,income,population,poverty,white,black,asian,married,birth
155.6,343.3,53,48.42,14.3,90.2,2.3,0.3,58.8,9.14
173.9,279.3,32,2.16,22.7,87.2,1.19,0,51.9,3.7
148.3,388.7,74,161.08,9.9,82.4,6.3,1.61,51.8,7.1
206.1,429.4,41,24.51,18.3,82.3,8.4,0.6,48.8,3.71
135.8,369.1,38,4.9,17.1,98.4,0.2,0,58.5,1.5
211.8,434,41,9.07,20.7,80.4,11,0.48,56.6,2.9
209.9,434.5,48,19.26,14.8,95.5,0.1,0.2,52.7,8.86
164.9,438.1,70,537.56,10.9,86.4,3.54,2.51,58.8,6.1
179.8,407.5,42,22.26,14.6,79.6,2.9,8.5,63,10.4
196.3,425,37,12.52,18.6,69.1,23.1,0,53.7,8.2
185.9,443.5,38,65.66,22.7,76.2,18.3,1.6,44.6,4.9
201.9,442.2,43,48.32,20.3,76.8,13.6,0.7,51,7.9
200.7,350,39,13.99,20.2,77,20.9,0.59,46.4,5
187.7,427.3,38,15.11,17.9,87.9,4.2,0.35,46.7,7.61
163.6,400.2,51,359.72,16.8,86.8,4.05,1.82,44.8,5.75
198.4,438.4,61,10.75,10.7,85.9,0.4,0.38,55.5,9.8
181.3,469,54,2.07,15.6,85.4,6.95,0.5,64.5,8.8
200.1,484.3,48,84.26,16,87.4,8.2,1.1,51.5,5.5
183.7,466.6,40,27.9,18.6,90.6,2.4,0.4,49.6,4.6
187,410,48,23.77,15.5,81,17.6,0.5,52.4,5.2
176.4,456.8,67,126.04,9.9,93.2,1.71,0.6,62.2,4.84
142.1,387.8,41,9.75,14.6,85.6,1.7,0,58,7.02
129,323.1,44,16.2,17.8,84.8,4.3,0.2,55.3,5.5
215.6,522.6,41,46.97,18.5,83.6,11,0.57,50.5,7
185.1,461.8,38,121.8,21.5,78.5,9.5,4.7,42.2,7
66.3,211.1,34,6.88,21.8,91.3,0,3.4,49.7,6.32
175.1,428.5,47,11.16,14.9,90.4,2.3,0.5,53.7,7.2
160,428,64,130.27,9.7,90.7,2.75,1.5,53.3,5.1
133.1,359.8,62,3.79,11.2,58.8,1.81,0,60.2,3.47
166.8,325.4,37,3.31,18.7,98.1,0.2,0,56.4,11.2
201.1,434.6,34,12.46,20.1,79.1,17.6,0.1,45.5,1.55
148.3,345.2,39,14.73,24.8,83,3.9,0.8,50.5,8.6
217.1,522.1,43,7.29,16.9,83.7,6.1,0.1,48,8.27
169,419.5,43,16.66,19,75.5,20.7,0.2,49.2,4.7
174.2,423,38,10.55,18.1,91.6,2.1,0.6,52.4,4
174.4,399.9,46,53.07,16.6,79.2,17.5,0.6,51.3,6.7
199.9,423.1,35,10.37,19,90.2,8.8,0.1,51.2,5.2
182.2,369.6,32,8.47,23.9,74.6,22.2,0,48,5.39
215.4,464.5,43,27.41,18.6,85.7,11.4,0.7,56.2,5
202.5,443.3,51,67.36,15.8,92.2,2.1,0.98,54,9
153.9,335.8,38,5.9,20.3,91,3.4,0.3,49,6.8
205.8,412.8,50,3.21,13.6,75.5,0.1,0.19,57.6,5
203.5,467.2,56,17.62,14.1,86.9,4.5,0.3,57.27,5.8
182,382.6,55,3.35,13.1,96.4,0.12,0,55.9,5.48
193.9,403.3,35,25.4,22,79.4,17.6,0.9,47.5,9.5
178.8,275.6,49,3.07,13.4,91.2,0.2,0,63.2,9.12
157.5,429.6,45,222.94,18.1,76.7,17.9,1.5,50.2,5.9
168.2,425.4,51,8.74,12.1,94.2,0.6,0,57.5,9.2
136.5,356.3,26,63.8,35.4,94.9,0.1,0.15,54.2,5.9
211.3,457.8,44,9.44,20.8,89.5,2.6,0.32,55.8,5.47
172.6,355.4,42,1.41,15.5,89,4.1,0,56.9,11.5
138.2,350.1,60,3.91,13.2,80.7,0.7,0,65.4,6.4
133.2,374.1,37,7.53,20.9,83.8,6.4,0.4,57.4,7.3
164.3,441.1,58,1982.5,15.2,70.6,15.4,5,49.7,6
178.2,419.8,45,136.05,15.9,81.2,7.6,1.75,48.1,6.2
178.9,424.4,38,12.74,21.2,86.8,5,0.1,47.6,2.5
200.7,441.6,43,1.58,14.2,97.1,0.2,0.5,50.6,7.99
155.8,385.4,40,32.62,20.6,74.6,9.8,0.8,56.9,6.47
159.3,443,45,118.11,15.6,86.2,4.4,1.4,46.52,5.5
190.7,500.3,36,14.4,19.9,87.4,10.3,0.2,47.2,2.8
188.1,384.2,40,21.35,19.3,85,11.1,0.27,55.6,6.2
186.3,424.5,46,40.6,14.6,84.7,8.7,0.5,59.7,5.2
166.7,313,55,3.65,14.3,57.9,4.6,0,58.7,10.5
152.7,342,37,27.25,22.1,92.4,0.3,1,49.33,10.3
143.9,367.2,41,48.99,22.2,93,1.1,0.4,56.4,6.4
182.9,424.9,43,53.55,15.9,93.1,2.42,0.45,55.6,6.53
165.8,444.5,51,92.38,15.8,85.6,6.3,1.3,51.4,6.2
164.6,472.7,39,70.7,26.3,73.3,22.7,1.2,43.4,3.9
163.1,375.6,50,48.66,16.1,69,25.4,0.8,54.4,4.8
180.8,481,44,14.86,13.5,97.8,0.4,0.29,53.8,6.7
172.8,439.7,39,6.69,15.4,97.5,1.1,0.43,55.5,6.58
173.6,434.6,40,288.07,20.6,91,3.1,1.8,44.7,5.45
209.2,444.5,37,10.1,19.2,95.8,0.82,0.3,50.8,7.8
186.1,473.6,37,8.62,19,97.4,0.85,0,55.29,7
222.5,483.4,39,21.74,18.3,96.1,1.7,0.2,50.4,5.1
179.4,365.2,33,9.2,22.1,96.7,0.2,0.3,54.7,1.3
154.1,368.2,41,4.48,14.4,96.9,0.35,0.5,53.9,7.47
150,398.7,44,10.14,15.6,91.7,5.16,0.2,54.2,6.63
204.4,417.6,32,40.12,22.1,96,0.3,0.61,52.5,7.52
216.3,529.5,33,10.13,22.1,95,2.61,0,50.2,3.9
188.9,453.1,46,687.62,16.5,66.6,23.8,1.8,39.6,5.73
187.3,461.5,40,118.6,19.6,91.2,2.2,1.1,48.7,5.71
203.6,457.4,58,224.12,10.6,96.3,1,0.7,55.9,5.3
183.4,472,49,53.95,14.6,89.3,4.41,1.43,53.1,6.3
217.7,431.6,37,3.91,19.4,96.6,0.6,0,54.6,5.1
183.2,430.9,36,35.47,18.4,95.8,0.5,0.6,53.8,4.3
174.5,449.5,48,32.7,13.4,94.3,2,0.2,53.84,6.9
178.5,412,39,38.18,18.6,94.8,0.2,0.5,56.59,4.5
212,463.2,41,10.21,14.3,93.8,3,0.25,53.5,5.4
191.5,468.8,53,54.7,15.7,94.7,1.9,0.5,56.6,5.4
197.9,497.9,37,12.31,20,96,0.6,0.2,52.9,5.69
203.2,470.4,47,15.03,16.6,94.4,2.6,0.49,53.2,7
201.2,334,34,22.64,22.2,89.4,1.5,1.4,52,7.4
141.8,433.8,35,15.34,17,94.8,2.7,0.4,50.8,5.8
225.4,488.3,35,12.41,20.4,95.5,1.8,0.48,56.9,5.7
187.4,287.4,40,8.96,16.1,96.4,0.4,0.6,53.6,7.8
188.8,517.2,42,28.88,18,91,5.62,0.8,46.6,4.7
180.7,405.5,38,3.69,15,97.2,0.7,0.6,51.4,4.8
202.1,421.8,37,25.11,17.4,96.2,0.4,0.3,52.4,7
270.5,476.9,30,14.04,32.2,73.8,24.2,0.04,42.1,5.2
179.9,409.2,47,15.96,13.9,92.99,3.9,0.1,58.6,6.77
140.3,422.7,41,8.58,15.8,94.9,2.73,0.3,55,4.2
176.9,510,42,11.7,16.1,96.1,1.4,0.3,51,4.5
203.7,425.7,36,20.17,20.7,96.3,1.2,0,50.8,6.9
229.7,438.4,34,18.21,23.3,81.5,16.16,0.1,44.5,5.2
185.9,296,45,58.62,14.3,91,1,1.4,58,4.5
168.8,425,42,22.81,20.2,94.1,2.9,1.58,45.2,3.6
167.7,341.6,29,10.95,23.9,95.4,0.2,0.1,50.8,10
161.3,433.1,51,13.63,10.2,98.3,0.83,0.06,60.9,3.9
190.2,389.4,31,9.41,22.3,96.5,0.2,0,52.5,5.8
239.8,380.6,32,17.48,28.7,70.2,27.2,0.03,38.7,6.7
174.4,437.7,50,19.18,11.6,97.3,0.8,0.4,58.9,5.28
217.1,467.3,40,42.26,17.6,90.4,2.8,0.41,52.4,6.9
163.8,423.3,40,44.79,21.6,91,2.51,3.4,48.6,7.51
192.5,500.7,44,18.35,18.9,89.7,6.5,0.27,51,5.3
152.6,425.1,70,96.1,6.9,86.9,6.4,2.6,52,5.4
183.4,413.5,38,31.23,18.1,95.5,0.98,0.4,56.6,3.17
196,521.6,47,53.22,15.9,74.8,12.2,2.81,51.9,5.3
205,451.6,34,4.86,18.6,97.9,0.41,0.78,49.6,15
205.2,369.8,51,10.2,11.6,96.9,1.4,0,61.3,6.3
191.8,469.5,41,25.1,18.3,90.54,5,0.5,51.5,2.8
204.2,472.9,51,22.81,15.3,95.7,1.4,0.2,56.3,4.7
181.8,394.3,31,6.43,21.5,96.2,1.4,0,53.3,6
236,455,30,13.8,25.1,96.4,0.24,0.06,53.2,7.1
162.9,465.2,74,385.59,6.8,90.3,4.5,2.3,59.1,5.12
178.8,372.7,33,9.44,21.7,95.9,1.2,0.3,51,3.8
187.7,364.9,46,17.92,13.1,96.6,0.7,0,56.9,4.2
216.8,513.8,40,66.52,20.3,93.1,4.8,0.38,49.4,4.6
166,488.5,60,1003.36,9.6,69.6,23.3,3.77,46.7,5.2
205.8,445.9,41,23.26,16.3,85.4,4.9,0.35,47.34,6
208.7,368.6,34,4.44,18.2,98,0.3,0.3,55.7,7.52
195.4,329.9,38,4.85,16.3,98.8,0.9,0,51.4,10.3
205.4,492.2,40,39.01,20.9,86,11.3,0.4,50,5.8
210.7,381,27,8.26,28.2,95.6,0.3,0,54.2,7.15
147.4,476.5,42,6.13,16.6,97.9,1.6,0.05,53.2,6.47
206.6,439.5,38,29.86,19,97.2,1.5,0,50.2,7.3
169.4,379.3,40,30.94,16.2,96.7,0.1,0,60.3,3.3
196.5,425.4,36,6.35,17.7,93.8,0.9,0.6,47.9,10.3
173.6,432.8,35,54.59,18.7,93.1,0.8,0.94,49,5.5
161.3,385.3,33,25.69,21.5,93,1.8,0.1,50.6,4.8
194.4,417,40,20.83,17.5,96.2,0.91,0.7,51.6,5.1
177.6,453.4,52,33.51,12.8,94.2,2.2,0.47,58.8,5.6
207,422.2,34,24.79,25.5,94.8,1.96,0.1,53.9,4.7
240.5,520.2,30,13.41,26.4,97.1,0.6,0.1,50.3,6.2
166.7,454.2,41,37.48,17.8,95.4,1.3,0.3,61.3,7.9
171,347.7,38,2.06,15.5,97.4,0,0,55,3.3
203.2,479.9,31,18.27,22.7,96.3,0.8,0.5,50.9,5.7
214.3,485.1,35,315.69,28.8,45.7,47.7,2.8,24.4,4.7
121.4,420.2,41,9.3,15.1,95.3,0.1,0.4,49.1,2.5
140.6,422.9,38,13.24,30.6,33.3,0.1,0.2,49.3,6.8
170.1,484.6,35,6.58,25.2,47.9,0.2,0,44.3,8.1
163.7,358.7,49,5.69,11.7,94.9,0.61,1.3,61.1,3.5
129.1,411.7,47,10.41,12.7,96.4,0,0.2,51.5,5.4
165.2,453.7,42,82.28,14.3,88.7,1.2,0.9,47.6,5.8
136.8,421.9,41,5.77,19.4,76.11,0.1,0.3,53,8.2
197.5,444,47,1.76,10.8,98.2,0,0.17,48.2,7.56
178.3,494.3,50,9.63,11.7,95,0.84,0.1,55.7,1.75
196.9,426.1,38,9.14,17.1,93.3,1,0.52,46.3,5.3
162,511.4,59,3.19,8,96.6,1.3,0.4,56.5,21.3
150.6,516.8,47,96.17,13.6,94.9,0.31,0.52,54.6,6.81
137.9,416.6,51,100.74,13.9,94.9,0.4,1.25,49.25,4.4
198.9,477,33,13.65,31.8,33.6,0.3,0.5,40.9,7.1
231,524.5,37,0.83,20.1,96.8,0,0,57.5,1.48
113.2,348.1,47,3.24,14.4,98.5,0.1,0,58.48,18.6
178,485.1,43,16.57,17.6,72.8,0.02,0.5,48.1,5.81
185.5,445.4,61,11.65,10.4,95,0.1,0.23,60.2,4.1
179.5,507.5,43,1.93,14.6,98.4,0,0,59.9,2.1
194.4,520.6,46,120.15,19.6,95.6,0.91,0.64,48.2,4.9
173.8,478.7,43,60.64,18.9,94,1.92,1.2,48.5,4.6
157.1,511.8,94,99.04,6.3,90.1,2.3,2.3,63.1,4.1
138.8,435.2,56,2339.15,15.4,41.1,18.5,24.4,44.7,4.8
188.4,536.3,59,160.27,13,87.3,6.1,2.3,45.4,4.2
161.7,514.4,70,474.56,14.5,75.3,10.5,8,54.5,4.52
142.9,502,83,326.04,14.7,70.8,12.5,6.2,60.58,6.9
183.7,498.7,43,111.01,18.9,93.1,2.2,1,46.3,5
174.2,508.7,71,226.25,7.2,93.8,1.61,2.4,52.8,4.5
175.7,482.8,56,154.6,13.2,78.4,10.2,4.3,45.7,5.2
172.8,468.2,48,31.33,15.9,96,1.42,0.8,49.6,3.5
184.2,510.4,48,18.19,15.4,96.6,1.1,0.49,47.7,4.74
162.7,494.3,49,34.83,14.2,92.1,4.5,0.72,47.3,7.2
178.7,467.1,46,97.63,16.6,95,1.6,1.53,47,6.9
163.8,528,85,1501.59,7.7,80.9,7.66,3.8,57.6,4.4
178.8,474.3,48,74.88,16.3,81.2,8.6,1.6,45.3,5.5
160.5,503.6,52,49.45,11.4,96.8,0.75,0.5,54.5,6.2
159.5,479.8,51,104.93,18.7,81.3,4.2,10,41.1,4.4
170.8,477.4,56,180.14,13.7,86.6,5.9,1.9,46.7,4.32
177.9,511.3,54,64.69,13.3,96.2,1.2,0.9,47.7,3.6
198.4,534.1,47,62.23,14.6,94,3.23,0.5,50.6,4.7
175.5,506.7,49,91.45,12.9,93.1,3.42,0.6,51.2,5.1
145.3,486.7,83,976.4,10.4,66.6,14.4,5.69,52,4.9
181.1,577.4,53,41.01,12.3,91.8,5.7,0.4,51.9,4.8
178.4,495.3,48,25.05,14.5,97.2,1.03,0.5,53.8,6.1
178.7,469.1,41,158.28,17.9,70.8,18.3,1.5,46.8,4.5
174.4,457.3,43,37.33,16.4,89.4,5.59,1.01,52.9,3.6
157.1,452.5,35,10.84,20.5,90.8,2.17,0.2,59.6,5.1
186.1,431.1,32,25.76,25,48.1,48.8,1.2,40.7,9.1
169.3,464.7,36,27.02,20.9,94.2,0.69,0.31,55.7,4.6
152.8,421.7,37,17.69,19.8,89.3,4.17,0.5,56.5,6.05
194,524.2,40,47.65,18.8,70.1,26.4,0.1,48,4.2
175.3,430.4,31,20.2,27.7,36.2,62,0.45,41.1,4.8
161.4,381.2,33,34.32,25.6,57.9,35.2,0,42.5,7
169.2,419.2,47,122.77,15.7,83.4,10.8,0.6,55,6.3
162.7,475.7,47,253.18,13.9,88.7,6.6,1.1,45.6,4.2
188,493,39,88.84,20.5,84.8,5.9,3.6,47.7,4.6
173.6,499.6,55,196.76,12.2,74.9,16.5,2.52,56.4,5.37
195.5,453.4,38,81.29,18.8,89.5,5,0.6,48.5,6.1
143.8,417.4,61,10.31,9.7,82.5,13.8,2.2,60.1,1.6
191.5,501.8,48,68.88,14.7,88.9,6.42,1.2,49.3,4.19
188.2,487.1,42,22.94,19.9,62.7,32.8,0.5,49.6,6
176.4,444.3,45,155.06,16.2,81,8.6,3.8,52.1,4.1
146.8,427.6,56,70.93,13.9,79,12.3,1.4,55.7,5.8
179.9,457.2,34,27.18,21,93.7,1.6,0.37,53.9,2.5
189,437.7,38,14.39,23.2,63.1,34.2,0.2,46.1,7.66
163.6,463.1,37,10.7,18.5,97.78,0.5,0.1,57.1,4.3
194.3,481.6,39,96.88,21.1,75.8,20.8,1,47.8,4.1
193.6,417.5,34,56.69,24.3,61.7,30.4,0.3,42.5,5.2
181.1,457.8,43,103.45,16.4,70.5,21.8,2.5,51.8,6.9
186.1,450.8,42,323.84,17.6,51.9,36.2,2.4,43.7,5.9
199,400.5,58,25.26,11.2,90.3,6.2,0.4,60,3.3
163.2,442.5,54,35.66,11,90.4,2.2,0.5,51.5,4.6
177.5,488.6,43,164.62,16.9,86.6,9.3,1.3,52.8,5
169.3,491.1,47,41.75,13.8,87.5,6.62,0.4,57.6,5.78
164.5,410.9,34,59.16,27.7,61.9,25,0.47,48.1,6.4
192.1,446.1,31,54.15,25.9,38.8,56.5,0.1,38.6,5.05
179.9,490.7,45,369.02,19.7,67,26,2.1,44.9,4.5
183.4,472.1,48,63.71,15.4,67.4,25.7,0.4,52.4,3.5
193.5,482.3,42,213.44,16.7,76.6,15.2,1.4,47.5,5
171.5,370.9,48,11.43,15.6,64.2,33.6,0.2,56.8,6.3
160.7,405.8,33,8.62,20.6,88.6,0.5,0,57.6,2
188.4,519.2,49,58.67,15.9,61.8,31.1,0.5,49.8,5.9
183.2,440.8,37,21.13,28.3,54.7,35.85,0.2,43.9,8.4
163.9,500.9,44,517.6,17.3,56.8,33.4,4.43,43.5,5.4
199.5,472.6,31,52.46,23.5,40.1,52.2,0.8,37.6,5.3
182.9,468.2,45,128.14,20.5,67.9,21,1.2,53.15,5.9
157.6,453.4,42,59.87,15.2,96,0.9,0.54,50.6,3.91
151.8,468,47,112.66,12.9,90.9,3.1,1.1,54,5.8
184.3,434.1,30,24.18,25.8,35.6,58.3,0.78,40.7,5.9
191.8,424.7,44,52.67,19.5,46.5,34.1,1.3,51.8,7.4
240.8,521.3,28,10.17,25.7,97.1,0.6,0.2,51,4.91
211.2,435,38,9.18,20.3,97.4,1.2,0.04,54.5,4.35
185.7,562.7,29,6.76,27.8,94.8,3,0.26,49.7,2.83
199.4,524.8,43,99.26,15,91.5,4.5,0.91,51.1,5
202.5,490.6,38,12.01,19.9,97.2,1.5,0.1,58.7,2.6
163.8,343.2,30,7.65,32.4,97.1,2.4,0.1,49.2,7.4
258.6,549.3,30,14.38,29.8,97.9,0.14,0,49.5,4.6
176,496,48,314.49,19.8,76,14.5,3.5,40.8,4.8
191.3,528.5,35,14.64,19.3,96.5,1.4,0,54.4,7.14
248.2,550.3,30,37.76,31.1,97.9,0.8,0.3,48.3,4.7
215.7,512.2,49,50.38,12.9,82.8,10.5,1.61,42.8,4.43
240.2,495.8,30,6.24,31.2,72.2,25.1,0.14,45.4,5.1
234.4,516,45,8.64,16.7,94.1,1.12,0.6,48.8,9.9
204.6,516.6,43,17.24,18,95.9,1.3,0.12,59.5,5.57
205.4,513.7,46,24.76,16.9,94.9,0.3,0,56.8,7.7
201.1,502.7,39,37.42,17.7,91.9,5.02,0.3,53.7,4.8
230.6,544.2,35,26.22,21.7,96,1.2,0.2,56.23,4.8
195.3,435.4,33,11.01,21.5,94.7,3,0.6,55.8,5.1
211.9,531.3,42,36.07,16.4,97,0.78,0.41,55.9,4.3
223.6,417.3,50,8.69,13.8,96.8,1.3,0,57.6,3.9
202.2,512.4,50,106.44,14.3,79.8,11.7,2.3,51.3,5.8
277.1,504.8,26,27.7,34.2,95.4,2.5,0.4,49.1,3.3
196.4,500.9,41,18.76,18.5,94.6,2.1,0.1,48.2,3.5
243.5,519.5,38,18.45,23,93.3,4.71,0.2,55.6,9
202.4,477.1,43,46.41,18.1,88.5,7.22,0.4,47.8,5.1
233.2,564.5,43,15.62,18.3,93.3,3.5,0,53,5.4
197.8,429.2,41,4.61,18.4,88.2,9.1,0.6,49.7,8.6
196.7,492.4,42,46.22,16.9,90.1,5.9,0.5,51.6,4.7
211.7,447.9,45,16.59,14.6,97.8,0.4,0.1,53.6,5.7
185.8,396.8,54,22.87,11.1,98,0.2,0.6,62.5,3.5
208.3,469.1,44,20.32,13,94.6,0.99,0.5,55.5,6.7
170,427.8,46,33.78,11.8,94.9,1.6,0.2,54.8,7.6
202.3,487.6,40,67.98,20,88.6,6.7,0.7,47.4,3.23
197.4,445,41,32.44,15.5,98,0.24,0.4,54,4
146.5,397.9,89,309.7,4.9,87.6,3.6,5.3,62.3,5.8
184.8,456.4,68,72.52,6.9,95.3,2,0.5,57.52,4.2
183.5,438.5,56,39.58,10,97.5,0.8,0.4,55.1,3.2
167.4,455.2,70,158.19,6.4,89.3,5.77,2.4,60.6,4.9
191,468.4,41,48.99,15.5,95.1,1.74,0.38,50.6,4
172.2,422.9,47,82.56,16.8,88.2,7.09,1.2,48.1,6
195.8,466.3,49,36.63,10.7,97,0.7,0.79,55.3,7.37
220.4,489.6,48,44.07,14.9,92.6,0.79,1.4,54.5,6.6
204.7,474.1,55,33.47,10.3,96.7,0.74,0.22,59.8,6.21
202.5,484.2,38,21.12,19.9,98.1,0.6,0.3,52.8,6.3
169.5,453.4,45,32.42,16.2,94.9,1.9,0.8,49.3,6.7
206,479.5,43,27.9,17.5,97.3,1.4,0.2,51.44,5.8
165.1,430.4,58,149.63,10.2,92.8,2.17,2,58.2,4.61
183.5,487.1,44,37.93,17.4,94.5,3,0.6,48.6,3.92
187.2,447.8,54,78.62,12,92.9,0.8,1.06,58.3,6.8
167.5,405.3,52,38.81,10.9,97.9,0,0.3,67.9,9.9
195.2,478.8,50,487.87,17.6,61.7,24.9,1.4,44.5,5.6
192.5,476,46,110.88,17.9,84,10.9,0.5,48.4,5.2
197.2,466.2,45,45.5,12.5,96.71,0.4,0.6,55.5,5.3
195.2,468.7,44,129.72,16.7,88.1,7.8,0.44,47.3,5
201,448.5,42,939.02,21.3,63.1,27.1,2.4,36.3,5.99
163.7,448.8,52,46.86,10.9,93.3,0.6,0.6,54.8,5.1
194.4,527.7,48,10.23,13.5,97.6,0.29,0.63,47,6.42
183.5,424.4,41,35.86,17.1,91.4,5.1,0.3,53.6,5.1
168.5,428.7,43,144.71,24,86.8,2.9,6.13,38.5,3.9
171,420,46,38.23,12.3,96.2,0.85,0.5,53.8,6.7
200.8,490.3,54,69.65,11.5,97.4,0.4,0.6,59.1,4.5
194.1,427.8,51,14.01,11.5,97,0.3,0.43,52.5,5.9
186.5,416.9,50,47.73,11.1,96.5,0.48,0.6,55.7,6.5
195.6,535.7,51,5.94,11.1,98.9,1,0,55.7,4.8
201.5,475.2,39,19.61,18,96.5,1.4,0.3,53.2,6.8
215.1,494.2,46,20.87,15.4,97.3,0.6,0.2,54.5,5.9
171.8,425,42,16.9,17.5,96.2,2.1,0.1,54.8,5.2
208.1,451.1,44,19.35,15.5,94.8,3.05,0.26,56.3,5.9
174.1,412.1,47,12.59,11.3,99.4,0.2,0.1,58.9,6.4
178.4,476.7,63,167.69,10,92,3.4,1.4,54.9,5.2
168.7,450.8,59,25.51,10.7,97.2,1.3,0.43,58.5,6
183.2,463.7,43,12.89,14.2,96.4,0.5,0.4,53.9,1.88
197.1,444.2,49,37.59,13.5,93.2,4.1,0.87,52.8,4.5
198.5,497.2,41,25.17,16.1,97.1,0.37,0.1,51.5,5
201.4,452.9,52,28.7,10.7,97.1,0.5,1.1,58.5,5
222,480.1,47,16.67,14.4,97.2,0.9,0.2,52,6
180.3,459.6,46,268.44,17.2,79.5,12.9,2,46.4,5.45
217,475.7,41,23.74,17.6,97.4,0.3,0.4,53.2,3.7
184.1,484.7,54,44.48,11.8,94.4,1.3,0.7,50.6,6
174.6,441.7,54,20.72,9.3,96.2,0.6,0.3,62.5,4.9
222.9,493.9,43,22.96,15.5,95.6,0.7,0.3,52.8,7.03
172.6,406.2,50,34.37,12.8,97.3,0.3,0.4,54.4,3.5
206,442.8,43,20.93,16.9,93.4,4.5,0.22,54.2,6.6
232.3,475,47,10.52,17.4,96.9,1,0.24,55.7,3.8
169.1,452.2,46,185.83,22.1,85,4.5,7.2,42.2,5.21
159.2,425.7,55,15.27,9.5,97.3,0.2,0.1,53.8,5.05
192.3,479,47,7.18,13.8,96.3,0.2,0.6,53.3,3.6
182.7,431.1,42,181.88,17.7,86.2,9.06,1.1,43.7,4.54
209.6,504.9,44,15.69,13.9,98.1,0.3,0.3,47.3,1.9
201.2,482,41,107.9,20.2,87.5,6.1,1.89,44,5
185.3,452.3,45,32.14,15.2,96,0.83,0.3,54.1,4
177.2,456.2,55,8.27,9.9,98.1,0.6,0.1,60.2,7.9
165.1,449,65,61.9,8.2,94.6,1.57,2.08,62.3,4.7
205.3,511.2,43,27.83,16.2,98.1,0.1,0.2,52,5.7
202.8,477.6,40,67,17.8,90,4.8,0.78,46.9,6.4
157,412.6,51,27.96,10.7,96.8,0.7,0.6,57.9,5.6
206.3,460.9,50,24.29,11.2,94.4,0.36,0.2,56.8,6.2
179.7,461.3,59,33.41,9.4,96.7,0.4,0.3,57.4,4.7
178.9,440.7,48,7.23,10.3,98.5,0.4,0.3,51.6,5
171.3,533.1,51,3.8,12.2,97.33,0.7,0.3,59.1,8.9
142.4,428.5,45,13.89,12.4,96.7,0.7,0.3,55.7,8.4
176.1,489.7,40,12.53,17.5,97.5,0.3,0.37,50.5,5.5
176.9,477.8,50,5.77,11.1,97.7,0.3,0.3,53,4.8
163.2,445.9,61,25.66,8.8,97.8,0.7,0.2,60.5,6.18
170.9,488.7,51,133.46,14.5,85.2,9.15,1.7,45.5,5.5
171,434.9,54,26.64,10.4,97.2,0.89,0.3,52.3,4.5
129.8,430.9,62,24.72,7.6,96.7,1.1,0.8,60.1,3.9
188.1,482.7,55,21.06,10.7,97.7,0.38,0.5,56,7.21
149.1,426.3,50,20.49,12.4,81,2.9,7.7,51.8,6.9
156.6,444.5,52,14.92,9.9,98.2,0.4,0.5,60.3,4.2
181.5,528.1,49,9.82,13.7,96.2,1.4,0.29,52.1,6.88
176.6,443.1,52,20.5,9.9,97.1,1.5,0.1,53,4.4
218.8,470.8,46,13.43,13.1,97.5,0.42,0.4,50,9.3
147.9,500.8,61,18.34,7.9,97.3,0.4,0.6,57.4,5
154.2,493.5,49,43.02,12,95,1.3,1.1,46.4,5.8
135.4,438.1,52,11.57,9.6,97.3,0.46,0.1,48.5,3.5
161.9,467.7,50,12.1,9.8,98.1,0.5,0.56,54.2,8.4
198.5,457.8,45,9.26,14.4,96,0.1,0.5,51.1,7.29
171.5,477.7,51,16.51,11.5,95.9,0.7,0.2,51,4.9
168.3,456.7,49,17.64,10.8,97.6,0.93,0.3,54.1,5.96
191.8,483.1,48,47.77,12.9,93.6,2.8,0.7,49,4.7
148.6,461.2,50,17.09,11.6,91.5,1.21,0.3,56.6,8.2
132.6,438.9,79,80.13,6.2,91.99,1.1,3.41,60.7,6.5
158.6,427.3,46,8.77,15.4,98.51,0.2,0.3,60.8,8.8
209.1,458.3,36,8.22,21.3,95.5,1.7,0.7,52,5.4
154.1,451.7,55,17.4,8.9,98.3,0.2,0.3,57.2,5.81
170.1,508.3,45,40.06,15.7,90.9,5.46,0.6,46.8,5.6
156.1,528.4,56,17.11,7.4,97.7,0.3,0.2,56.3,7.15
210.3,443.8,33,6.34,23.8,41.4,57.5,0.2,40.1,4.69
234.9,464.8,28,1.64,32.3,40,58.9,0.5,37.3,0.6
216.4,482,34,25.23,28.2,61,29,0.34,50.6,8.5
161.2,381.3,32,8.33,25.4,58.7,39.2,0,42.7,4
159.8,326.4,29,16.4,33.7,57.9,40.4,0.1,44.6,2.8
218.9,529.5,34,9.11,29.8,36.9,61.8,0.47,39,4.01
199,463,36,45.06,24.5,59.9,36.48,0.9,43.9,6.2
183.9,493.1,36,40.76,28.6,64.3,29.7,1.4,42.3,6.3
201.3,467.9,34,27.24,24.5,66.4,25.7,0.92,48.4,4.6
193.1,550.7,39,11.18,18.1,95.8,0.9,0.23,56,7.6
193.7,404.5,32,6.79,27.1,70.1,29.1,0,41.1,1.4
186,483.7,41,69.76,19.5,60.3,34.4,1.8,43.4,6.9
197,486.8,32,8.21,31.7,55.61,41,1.15,42,0.5
189.8,490.1,36,8.39,28.1,55.9,42,0,50,5.24
159.3,471.7,40,22.27,15.1,96.2,0.5,0.75,58,2.1
189.5,480.2,34,26.37,25.9,70.31,28.4,0.2,49.9,5.68
212.7,420.9,39,68.07,20,92.4,4.6,0.38,51.5,6.4
